date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
16/09/2023,Rennes,Lille,2,2,D,7,10,4,6,2.1,3.6,3.3,Ligue 1,2023/24
16/09/2023,Lens,Metz,0,1,A,31,2,10,2,1.5,4.33,6.5,Ligue 1,2023/24
17/09/2023,Lorient,Monaco,2,2,D,10,20,3,7,4.0,3.75,1.85,Ligue 1,2023/24
17/09/2023,Clermont,Nantes,0,1,A,16,8,3,5,2.0,3.6,3.6,Ligue 1,2023/24
17/09/2023,Reims,Brest,1,2,A,13,18,7,7,1.85,3.6,4.2,Ligue 1,2023/24
17/09/2023,Strasbourg,Montpellier,2,2,D,14,11,7,4,2.3,3.6,2.9,Ligue 1,2023/24
17/09/2023,Marseille,Toulouse,0,0,D,24,10,6,3,1.5,4.75,6.0,Ligue 1,2023/24
17/09/2023,Lyon,Le Havre,0,0,D,23,7,7,0,1.67,4.0,4.75,Ligue 1,2023/24
22/09/2023,Monaco,Nice,0,1,A,9,13,3,7,2.15,3.6,3.2,Ligue 1,2023/24
23/09/2023,Nantes,Lorient,5,3,H,19,10,9,7,2.38,3.4,3.0,Ligue 1,2023/24
23/09/2023,Brest,Lyon,1,0,H,27,6,11,3,2.6,3.5,2.63,Ligue 1,2023/24
24/09/2023,Metz,Strasbourg,0,1,A,13,4,1,1,2.88,3.25,2.45,Ligue 1,2023/24
24/09/2023,Le Havre,Clermont,2,1,H,9,11,3,4,2.4,3.3,2.88,Ligue 1,2023/24
24/09/2023,Lens,Toulouse,2,1,H,27,7,7,2,1.73,3.8,5.0,Ligue 1,2023/24
24/09/2023,Montpellier,Rennes,0,0,D,13,18,4,6,2.7,3.5,2.5,Ligue 1,2023/24
24/09/2023,Paris SG,Marseille,4,0,H,15,6,5,0,1.62,4.2,5.25,Ligue 1,2023/24
26/09/2023,Lille,Reims,1,2,A,14,4,3,4,1.91,3.75,3.75,Ligue 1,2023/24
29/09/2023,Strasbourg,Lens,0,1,A,8,9,2,2,3.5,3.4,2.05,Ligue 1,2023/24
30/09/2023,Clermont,Paris SG,0,0,D,12,21,3,10,7.5,4.5,1.44,Ligue 1,2023/24
30/09/2023,Monaco,Marseille,3,2,H,10,8,7,4,2.15,3.8,3.1,Ligue 1,2023/24
01/10/2023,Reims,Lyon,2,0,H,8,11,3,6,2.0,3.8,3.4,Ligue 1,2023/24
01/10/2023,Le Havre,Lille,0,2,A,5,16,0,6,4.0,3.5,1.95,Ligue 1,2023/24
01/10/2023,Nice,Brest,0,0,D,12,7,1,2,1.73,3.8,4.5,Ligue 1,2023/24
01/10/2023,Toulouse,Metz,3,0,H,15,8,10,3,2.1,3.6,3.4,Ligue 1,2023/24
01/10/2023,Lorient,Montpellier,0,3,A,14,14,3,8,3.0,3.5,2.38,Ligue 1,2023/24
01/10/2023,Rennes,Nantes,3,1,H,16,10,5,3,1.53,4.5,5.75,Ligue 1,2023/24
06/10/2023,Strasbourg,Nantes,1,2,A,11,16,3,7,2.2,3.25,3.4,Ligue 1,2023/24
07/10/2023,Metz,Nice,0,1,A,10,7,3,4,4.75,3.8,1.73,Ligue 1,2023/24
07/10/2023,Reims,Monaco,1,3,A,11,11,4,4,2.6,3.6,2.55,Ligue 1,2023/24
08/10/2023,Marseille,Le Havre,3,0,H,14,7,6,1,1.45,4.75,6.0,Ligue 1,2023/24
08/10/2023,Brest,Toulouse,1,1,D,13,9,2,3,1.8,3.8,4.33,Ligue 1,2023/24
08/10/2023,Lyon,Lorient,3,3,D,9,6,6,5,1.67,4.2,4.75,Ligue 1,2023/24
08/10/2023,Lens,Lille,1,1,D,14,8,5,3,2.25,3.6,3.0,Ligue 1,2023/24
08/10/2023,Rennes,Paris SG,1,3,A,14,17,4,7,3.4,3.6,2.05,Ligue 1,2023/24
20/10/2023,Le Havre,Lens,0,0,D,14,13,5,7,4.5,3.5,1.83,Ligue 1,2023/24
21/10/2023,Paris SG,Strasbourg,3,0,H,8,7,4,1,1.22,6.5,12.0,Ligue 1,2023/24
21/10/2023,Nice,Marseille,1,0,H,10,9,2,1,2.4,3.3,3.0,Ligue 1,2023/24
22/10/2023,Lorient,Rennes,2,1,H,5,20,4,6,3.8,3.8,1.85,Ligue 1,2023/24
22/10/2023,Lille,Brest,1,0,H,6,9,4,1,1.8,3.5,4.75,Ligue 1,2023/24
22/10/2023,Nantes,Montpellier,2,0,H,14,11,5,6,2.88,3.5,2.4,Ligue 1,2023/24
22/10/2023,Toulouse,Reims,1,1,D,11,15,5,4,2.8,3.5,2.4,Ligue 1,2023/24
22/10/2023,Monaco,Metz,2,1,H,27,8,13,4,1.33,5.5,8.5,Ligue 1,2023/24
22/10/2023,Lyon,Clermont,1,2,A,25,12,6,5,1.75,3.75,4.5,Ligue 1,2023/24
27/10/2023,Clermont,Nice,0,1,A,8,11,3,5,4.2,3.3,1.91,Ligue 1,2023/24
28/10/2023,Reims,Lorient,1,0,H,12,9,5,1,1.67,4.0,5.0,Ligue 1,2023/24
28/10/2023,Lens,Nantes,4,0,H,11,11,7,1,1.57,4.2,5.5,Ligue 1,2023/24
29/10/2023,Brest,Paris SG,2,3,A,20,17,5,10,5.75,4.33,1.53,Ligue 1,2023/24
29/10/2023,Lille,Monaco,2,0,H,7,16,5,6,2.25,3.75,2.9,Ligue 1,2023/24
29/10/2023,Metz,Le Havre,0,0,D,9,12,3,1,2.5,3.3,2.8,Ligue 1,2023/24
29/10/2023,Montpellier,Toulouse,3,0,H,19,16,6,5,1.75,4.0,4.5,Ligue 1,2023/24
29/10/2023,Rennes,Strasbourg,1,1,D,20,11,3,3,1.57,4.0,6.0,Ligue 1,2023/24
03/11/2023,Paris SG,Montpellier,3,0,H,21,7,10,2,1.25,6.0,10.0,Ligue 1,2023/24
04/11/2023,Lorient,Lens,0,0,D,7,14,2,7,5.0,3.8,1.7,Ligue 1,2023/24
04/11/2023,Marseille,Lille,0,0,D,8,10,3,1,2.25,3.5,3.1,Ligue 1,2023/24
05/11/2023,Lyon,Metz,1,1,D,15,10,4,5,1.67,3.8,5.5,Ligue 1,2023/24
05/11/2023,Nantes,Reims,0,1,A,17,7,4,4,2.88,3.2,2.55,Ligue 1,2023/24
05/11/2023,Strasbourg,Clermont,0,0,D,18,10,5,2,2.38,3.2,3.1,Ligue 1,2023/24
05/11/2023,Toulouse,Le Havre,1,2,A,17,15,5,7,2.2,3.3,3.4,Ligue 1,2023/24
05/11/2023,Monaco,Brest,2,0,H,12,15,6,1,1.7,4.0,4.75,Ligue 1,2023/24
05/11/2023,Nice,Rennes,2,0,H,16,11,4,4,2.05,3.4,3.6,Ligue 1,2023/24
10/11/2023,Montpellier,Nice,0,0,D,9,15,1,4,3.5,3.3,2.15,Ligue 1,2023/24
11/11/2023,Reims,Paris SG,0,3,A,19,14,6,6,5.0,4.33,1.6,Ligue 1,2023/24
11/11/2023,Le Havre,Monaco,0,0,D,9,10,5,4,4.5,4.0,1.73,Ligue 1,2023/24
12/11/2023,Clermont,Lorient,1,0,H,17,10,6,3,2.1,3.3,3.6,Ligue 1,2023/24
12/11/2023,Lille,Toulouse,1,1,D,13,2,6,1,1.55,4.2,6.0,Ligue 1,2023/24
12/11/2023,Metz,Nantes,3,1,H,9,16,4,3,2.9,3.25,2.5,Ligue 1,2023/24
12/11/2023,Rennes,Lyon,0,1,A,8,12,2,5,1.73,4.2,4.33,Ligue 1,2023/24
12/11/2023,Lens,Marseille,1,0,H,14,8,3,2,2.25,3.4,3.2,Ligue 1,2023/24
24/11/2023,Paris SG,Monaco,5,2,H,16,14,11,7,1.45,4.75,6.5,Ligue 1,2023/24
25/11/2023,Clermont,Lens,0,3,A,13,16,4,10,3.75,3.5,2.0,Ligue 1,2023/24
25/11/2023,Strasbourg,Marseille,1,1,D,15,16,7,3,3.8,3.6,1.91,Ligue 1,2023/24
26/11/2023,Nice,Toulouse,1,0,H,8,19,3,3,1.5,4.0,7.5,Ligue 1,2023/24
26/11/2023,Lorient,Metz,2,3,A,11,14,5,5,1.95,3.5,4.0,Ligue 1,2023/24
26/11/2023,Montpellier,Brest,1,3,A,17,17,5,5,2.3,3.4,3.1,Ligue 1,2023/24
26/11/2023,Nantes,Le Havre,0,0,D,19,6,3,0,2.1,3.5,3.6,Ligue 1,2023/24
26/11/2023,Rennes,Reims,3,1,H,10,15,5,5,2.0,3.6,3.75,Ligue 1,2023/24
26/11/2023,Lyon,Lille,0,2,A,11,15,5,8,3.0,3.3,2.38,Ligue 1,2023/24
29/11/2023,Montpellier,Clermont,1,1,D,32,5,10,1,1.91,3.6,4.0,Ligue 1,2023/24
01/12/2023,Reims,Strasbourg,2,1,H,13,10,4,3,1.73,3.75,4.75,Ligue 1,2023/24
02/12/2023,Lens,Lyon,3,2,H,10,12,7,7,1.7,4.0,4.75,Ligue 1,2023/24
02/12/2023,Nantes,Nice,1,0,H,13,13,4,6,3.75,3.5,2.0,Ligue 1,2023/24
03/12/2023,Le Havre,Paris SG,0,2,A,22,9,7,5,11.0,5.25,1.3,Ligue 1,2023/24
03/12/2023,Brest,Clermont,3,0,H,12,10,7,1,1.75,3.6,4.5,Ligue 1,2023/24
03/12/2023,Monaco,Montpellier,2,0,H,27,9,9,4,1.62,4.2,5.0,Ligue 1,2023/24
03/12/2023,Toulouse,Lorient,1,1,D,11,11,6,5,2.0,3.25,4.0,Ligue 1,2023/24
03/12/2023,Lille,Metz,2,0,H,16,7,6,4,1.45,4.5,7.5,Ligue 1,2023/24
03/12/2023,Marseille,Rennes,2,0,H,5,10,2,0,1.91,3.8,3.8,Ligue 1,2023/24
06/12/2023,Marseille,Lyon,3,0,H,12,6,5,1,1.67,3.8,4.75,Ligue 1,2023/24
07/12/2023,Brest,Strasbourg,1,1,D,13,9,3,5,1.83,3.6,4.33,Ligue 1,2023/24
08/12/2023,Montpellier,Lens,0,0,D,18,13,4,5,3.5,3.4,2.15,Ligue 1,2023/24
09/12/2023,Rennes,Monaco,1,2,A,15,12,5,5,2.55,3.5,2.7,Ligue 1,2023/24
09/12/2023,Paris SG,Nantes,2,1,H,16,10,6,4,1.2,7.5,12.0,Ligue 1,2023/24
10/12/2023,Nice,Reims,2,1,H,15,9,5,2,1.85,3.5,4.33,Ligue 1,2023/24
10/12/2023,Clermont,Lille,0,0,D,16,12,5,3,5.25,3.5,1.73,Ligue 1,2023/24
10/12/2023,Metz,Brest,0,1,A,6,4,3,3,3.5,3.2,2.2,Ligue 1,2023/24
10/12/2023,Strasbourg,Le Havre,2,1,H,12,15,3,3,2.15,3.2,3.75,Ligue 1,2023/24
10/12/2023,Lyon,Toulouse,3,0,H,15,16,7,6,2.0,3.5,3.8,Ligue 1,2023/24
10/12/2023,Lorient,Marseille,2,4,A,15,18,9,8,4.75,3.6,1.8,Ligue 1,2023/24
15/12/2023,Monaco,Lyon,0,1,A,19,5,4,2,1.7,4.2,4.33,Ligue 1,2023/24
16/12/2023,Le Havre,Nice,3,1,H,9,13,5,6,4.5,3.3,1.91,Ligue 1,2023/24
16/12/2023,Lens,Reims,2,0,H,7,14,2,3,1.83,3.75,4.2,Ligue 1,2023/24
17/12/2023,Nantes,Brest,0,2,A,12,14,4,8,2.63,3.2,2.8,Ligue 1,2023/24
17/12/2023,Lorient,Strasbourg,1,2,A,7,12,1,9,2.55,3.2,2.88,Ligue 1,2023/24
17/12/2023,Metz,Montpellier,0,1,A,19,6,4,3,3.25,3.3,2.25,Ligue 1,2023/24
17/12/2023,Toulouse,Rennes,0,0,D,15,11,6,4,3.2,3.5,2.2,Ligue 1,2023/24
17/12/2023,Marseille,Clermont,2,1,H,15,5,6,2,1.4,5.0,7.0,Ligue 1,2023/24
17/12/2023,Lille,Paris SG,1,1,D,15,10,3,2,3.8,4.0,1.83,Ligue 1,2023/24
20/12/2023,Brest,Lorient,4,0,H,12,7,7,3,1.6,3.8,5.75,Ligue 1,2023/24
20/12/2023,Clermont,Rennes,1,3,A,14,25,6,11,3.3,3.4,2.2,Ligue 1,2023/24
20/12/2023,Lyon,Nantes,1,0,H,8,7,7,0,1.67,4.33,4.5,Ligue 1,2023/24
20/12/2023,Montpellier,Marseille,1,1,D,12,17,6,4,3.4,3.6,2.05,Ligue 1,2023/24
20/12/2023,Nice,Lens,2,0,H,14,10,5,3,2.3,3.2,3.3,Ligue 1,2023/24
20/12/2023,Paris SG,Metz,3,1,H,13,3,5,1,1.14,8.0,17.0,Ligue 1,2023/24
20/12/2023,Reims,Le Havre,1,0,H,22,4,7,1,1.7,4.0,4.75,Ligue 1,2023/24
20/12/2023,Strasbourg,Lille,2,1,H,9,9,2,2,4.0,3.4,1.95,Ligue 1,2023/24
20/12/2023,Toulouse,Monaco,1,2,A,20,12,5,4,4.33,3.75,1.8,Ligue 1,2023/24
12/01/2024,Marseille,Strasbourg,1,1,D,8,18,2,4,1.6,4.0,5.5,Ligue 1,2023/24
13/01/2024,Monaco,Reims,1,3,A,9,12,5,5,1.7,4.0,4.5,Ligue 1,2023/24
13/01/2024,Rennes,Nice,2,0,H,15,9,5,2,2.38,3.25,3.1,Ligue 1,2023/24
14/01/2024,Lille,Lorient,3,0,H,24,1,10,0,1.4,5.0,7.0,Ligue 1,2023/24
14/01/2024,Brest,Montpellier,2,0,H,26,9,9,4,1.83,3.75,4.2,Ligue 1,2023/24
14/01/2024,Metz,Toulouse,0,1,A,14,4,2,2,2.9,3.2,2.45,Ligue 1,2023/24
14/01/2024,Nantes,Clermont,1,2,A,20,15,9,6,1.95,3.5,3.8,Ligue 1,2023/24
14/01/2024,Le Havre,Lyon,3,1,H,14,9,7,2,3.25,3.25,2.25,Ligue 1,2023/24
14/01/2024,Lens,Paris SG,0,2,A,17,15,5,7,3.6,4.0,1.85,Ligue 1,2023/24
26/01/2024,Lyon,Rennes,2,3,A,12,11,6,5,2.5,3.4,2.8,Ligue 1,2023/24
27/01/2024,Nice,Metz,1,0,H,15,2,9,1,1.4,4.5,9.0,Ligue 1,2023/24
27/01/2024,Marseille,Monaco,2,2,D,22,6,9,5,2.4,3.6,2.75,Ligue 1,2023/24
28/01/2024,Montpellier,Lille,0,0,D,12,12,7,0,3.6,3.6,2.0,Ligue 1,2023/24
28/01/2024,Clermont,Strasbourg,1,1,D,14,6,6,2,2.75,3.2,2.63,Ligue 1,2023/24
28/01/2024,Lorient,Le Havre,3,3,D,13,14,6,5,2.9,3.1,2.63,Ligue 1,2023/24
28/01/2024,Reims,Nantes,0,0,D,10,7,1,5,1.8,3.75,4.33,Ligue 1,2023/24
28/01/2024,Toulouse,Lens,0,2,A,13,13,4,5,3.6,3.6,2.0,Ligue 1,2023/24
28/01/2024,Paris SG,Brest,2,2,D,10,9,4,6,1.36,5.5,7.5,Ligue 1,2023/24
02/02/2024,Strasbourg,Paris SG,1,2,A,20,9,8,5,6.0,4.5,1.5,Ligue 1,2023/24
03/02/2024,Rennes,Montpellier,2,1,H,9,17,3,9,1.62,4.0,5.5,Ligue 1,2023/24
03/02/2024,Nantes,Lens,0,1,A,7,12,2,4,3.4,3.3,2.2,Ligue 1,2023/24
04/02/2024,Monaco,Le Havre,1,1,D,17,3,5,0,1.45,4.5,7.0,Ligue 1,2023/24
04/02/2024,Lille,Clermont,4,0,H,23,4,13,3,1.4,4.5,8.5,Ligue 1,2023/24
04/02/2024,Metz,Lorient,1,2,A,10,12,3,4,2.25,3.1,3.5,Ligue 1,2023/24
04/02/2024,Reims,Toulouse,2,3,A,17,9,5,4,1.75,3.5,4.75,Ligue 1,2023/24
04/02/2024,Brest,Nice,0,0,D,17,13,2,1,2.45,3.25,3.0,Ligue 1,2023/24
04/02/2024,Lyon,Marseille,1,0,H,12,8,7,1,2.9,3.4,2.45,Ligue 1,2023/24
09/02/2024,Marseille,Metz,1,1,D,18,7,6,3,1.4,4.75,7.0,Ligue 1,2023/24
10/02/2024,Lens,Strasbourg,3,1,H,10,19,6,5,1.62,3.8,5.75,Ligue 1,2023/24
10/02/2024,Paris SG,Lille,3,1,H,16,10,8,3,1.62,4.2,5.25,Ligue 1,2023/24
11/02/2024,Le Havre,Rennes,0,1,A,13,11,5,2,3.6,3.3,2.15,Ligue 1,2023/24
11/02/2024,Clermont,Brest,1,1,D,7,15,2,9,3.8,3.3,2.05,Ligue 1,2023/24
11/02/2024,Lorient,Reims,2,0,H,17,23,5,6,3.75,3.5,2.05,Ligue 1,2023/24
11/02/2024,Toulouse,Nantes,1,2,A,16,5,3,2,2.15,3.3,3.4,Ligue 1,2023/24
11/02/2024,Montpellier,Lyon,1,2,A,15,19,8,5,3.1,3.4,2.38,Ligue 1,2023/24
11/02/2024,Nice,Monaco,2,3,A,15,9,5,5,2.3,3.4,3.1,Ligue 1,2023/24
16/02/2024,Lyon,Nice,1,0,H,9,20,1,6,2.63,3.2,2.8,Ligue 1,2023/24
17/02/2024,Lille,Le Havre,3,0,H,17,6,8,2,1.53,4.33,6.5,Ligue 1,2023/24
17/02/2024,Nantes,Paris SG,0,2,A,12,12,7,2,6.0,4.5,1.5,Ligue 1,2023/24
18/02/2024,Strasbourg,Lorient,1,3,A,18,13,4,6,1.7,3.8,5.0,Ligue 1,2023/24
18/02/2024,Monaco,Toulouse,1,2,A,22,14,5,7,1.5,4.33,6.5,Ligue 1,2023/24
18/02/2024,Montpellier,Metz,3,0,H,21,14,7,4,1.75,3.7,4.75,Ligue 1,2023/24
18/02/2024,Rennes,Clermont,3,1,H,16,14,8,5,1.53,4.2,6.5,Ligue 1,2023/24
18/02/2024,Reims,Lens,1,1,D,11,9,2,1,2.8,3.2,2.63,Ligue 1,2023/24
18/02/2024,Brest,Marseille,1,0,H,15,9,5,2,2.55,3.0,3.1,Ligue 1,2023/24
23/02/2024,Metz,Lyon,1,2,A,15,11,4,5,4.0,3.4,1.91,Ligue 1,2023/24
24/02/2024,Lorient,Nantes,0,1,A,6,7,1,6,2.6,3.2,2.8,Ligue 1,2023/24
24/02/2024,Strasbourg,Brest,0,3,A,6,15,2,8,3.1,3.1,2.45,Ligue 1,2023/24
25/02/2024,Lens,Monaco,2,3,A,20,15,10,9,2.38,3.5,2.9,Ligue 1,2023/24
25/02/2024,Le Havre,Reims,1,2,A,18,16,4,5,3.1,3.25,2.38,Ligue 1,2023/24
25/02/2024,Nice,Clermont,0,0,D,23,13,4,5,1.44,4.33,7.5,Ligue 1,2023/24
25/02/2024,Toulouse,Lille,3,1,H,14,12,4,2,4.2,3.4,1.91,Ligue 1,2023/24
25/02/2024,Paris SG,Rennes,1,1,D,15,3,3,1,1.45,4.75,7.0,Ligue 1,2023/24
25/02/2024,Marseille,Montpellier,4,1,H,16,9,6,4,1.7,4.0,4.75,Ligue 1,2023/24
01/03/2024,Monaco,Paris SG,0,0,D,14,14,6,7,3.4,3.8,2.0,Ligue 1,2023/24
02/03/2024,Reims,Lille,0,1,A,8,8,3,3,2.7,3.3,2.63,Ligue 1,2023/24
02/03/2024,Clermont,Marseille,1,5,A,7,17,2,11,4.2,3.6,1.85,Ligue 1,2023/24
03/03/2024,Toulouse,Nice,2,1,H,17,9,6,6,3.4,3.2,2.25,Ligue 1,2023/24
03/03/2024,Brest,Le Havre,1,0,H,8,11,4,2,1.6,4.0,5.75,Ligue 1,2023/24
03/03/2024,Montpellier,Strasbourg,2,2,D,21,12,7,4,2.0,3.5,3.75,Ligue 1,2023/24
03/03/2024,Nantes,Metz,0,2,A,9,13,2,4,1.8,3.5,4.75,Ligue 1,2023/24
03/03/2024,Rennes,Lorient,1,2,A,22,12,6,6,1.4,4.75,8.0,Ligue 1,2023/24
03/03/2024,Lyon,Lens,0,3,A,13,18,4,8,2.55,3.4,2.75,Ligue 1,2023/24
08/03/2024,Nice,Montpellier,1,2,A,19,7,5,2,1.75,3.6,4.5,Ligue 1,2023/24
09/03/2024,Lorient,Lyon,0,2,A,9,13,0,6,3.3,3.4,2.2,Ligue 1,2023/24
09/03/2024,Lens,Brest,1,0,H,6,9,2,3,2.05,3.3,3.8,Ligue 1,2023/24
10/03/2024,Paris SG,Reims,2,2,D,19,8,6,3,1.4,5.0,7.0,Ligue 1,2023/24
10/03/2024,Le Havre,Toulouse,1,0,H,12,5,4,0,2.8,3.1,2.63,Ligue 1,2023/24
10/03/2024,Metz,Clermont,1,0,H,11,13,2,6,2.25,3.3,3.25,Ligue 1,2023/24
10/03/2024,Strasbourg,Monaco,0,1,A,8,17,1,6,3.6,3.75,1.95,Ligue 1,2023/24
10/03/2024,Lille,Rennes,2,2,D,15,11,8,3,2.05,3.4,3.6,Ligue 1,2023/24
10/03/2024,Marseille,Nantes,2,0,H,12,10,4,3,1.5,4.2,7.0,Ligue 1,2023/24
15/03/2024,Toulouse,Lyon,2,3,A,13,18,5,6,2.88,3.2,2.6,Ligue 1,2023/24
16/03/2024,Nantes,Strasbourg,1,3,A,11,11,2,6,2.25,3.25,3.3,Ligue 1,2023/24
16/03/2024,Lens,Nice,1,3,A,20,7,4,3,2.0,3.4,4.0,Ligue 1,2023/24
17/03/2024,Brest,Lille,1,1,D,16,13,4,8,2.5,3.1,3.0,Ligue 1,2023/24
17/03/2024,Clermont,Le Havre,2,1,H,9,14,4,5,2.6,3.25,2.8,Ligue 1,2023/24
17/03/2024,Monaco,Lorient,2,2,D,23,11,8,6,1.36,5.0,9.0,Ligue 1,2023/24
17/03/2024,Reims,Metz,2,1,H,17,12,7,4,1.57,4.0,6.0,Ligue 1,2023/24
17/03/2024,Rennes,Marseille,2,0,H,7,8,4,1,2.5,3.3,2.88,Ligue 1,2023/24
17/03/2024,Montpellier,Paris SG,2,6,A,12,16,7,9,6.0,4.5,1.5,Ligue 1,2023/24
29/03/2024,Lille,Lens,2,1,H,15,9,6,3,2.05,3.3,3.8,Ligue 1,2023/24
30/03/2024,Metz,Monaco,2,5,A,13,17,7,7,5.25,4.2,1.62,Ligue 1,2023/24
30/03/2024,Lyon,Reims,1,1,D,16,17,3,5,2.05,3.6,3.5,Ligue 1,2023/24
31/03/2024,Lorient,Brest,0,1,A,11,10,5,2,4.2,3.3,1.95,Ligue 1,2023/24
31/03/2024,Clermont,Toulouse,0,3,A,15,11,5,5,3.1,3.4,2.3,Ligue 1,2023/24
31/03/2024,Le Havre,Montpellier,0,2,A,14,14,3,5,2.55,3.3,2.8,Ligue 1,2023/24
31/03/2024,Nice,Nantes,1,2,A,12,13,3,4,1.75,3.5,5.25,Ligue 1,2023/24
31/03/2024,Strasbourg,Rennes,2,0,H,14,12,7,0,3.1,3.5,2.25,Ligue 1,2023/24
31/03/2024,Marseille,Paris SG,0,2,A,22,8,10,3,3.25,3.8,2.05,Ligue 1,2023/24
05/04/2024,Lille,Marseille,3,1,H,14,13,6,4,2.0,3.4,3.75,Ligue 1,2023/24
06/04/2024,Lens,Le Havre,1,1,D,18,11,8,3,1.53,4.0,7.0,Ligue 1,2023/24
06/04/2024,Paris SG,Clermont,1,1,D,23,6,7,3,1.18,8.0,12.0,Ligue 1,2023/24
07/04/2024,Brest,Metz,4,3,H,24,8,10,6,1.53,4.0,7.5,Ligue 1,2023/24
07/04/2024,Montpellier,Lorient,2,0,H,13,19,5,5,1.75,3.8,4.5,Ligue 1,2023/24
07/04/2024,Reims,Nice,0,0,D,10,18,3,3,2.5,3.2,2.9,Ligue 1,2023/24
07/04/2024,Toulouse,Strasbourg,0,0,D,11,8,2,1,2.05,3.6,3.5,Ligue 1,2023/24
07/04/2024,Monaco,Rennes,1,0,H,16,12,5,7,1.8,4.0,4.0,Ligue 1,2023/24
